codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_plc,desviacion,comparacion_dlc,desempeno_1,desempeno_2,desempeno_3,desempeno_4,aprendizaje_1,aprendizaje_2,aprendizaje_3,Competencia
268689000277,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA POZO NUTRIAS DOS,52,Similar,8,Similar,0%,54%,42%,4%,39%,54%,52%,Lectura Crítica
268689000714,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA  EL RUBI,50,Similar,8,Similar,0%,38%,62%,0%,40%,56%,62%,Lectura Crítica
268689000803,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA MIRABEL,60,Similar,9,Similar,0%,0%,75%,25%,24%,45%,34%,Lectura Crítica
26868900115,SAN VICENTE DE CHUCURÍ,INSTITUCIÓN EDUCATIVA  LA COLORADA,42,Mayor,10,Similar,25%,50%,25%,0%,64%,63%,65%,Lectura Crítica
168705000016,SANTA BÁRBARA,INSTITUTO TECNICO AGRICOLA RAFAEL ORTIZ GONZALEZ,55,Similar,7,Similar,0%,16%,79%,5%,31%,44%,53%,Lectura Crítica
168720000545,SANTA HELENA DEL OPÓN,INSTITUTO TECNICO AGROPECUARIO,52,Similar,9,Similar,0%,39%,52%,9%,33%,48%,57%,Lectura Crítica
268720000086,SANTA HELENA DEL OPÓN,COLEGIO JOSE ANTONIO BELTRAN,55,Similar,10,Similar,0%,23%,73%,5%,32%,48%,49%,Lectura Crítica
268745000781,SIMACOTA,COLEGIO AGROINDUSTRIAL DE PUERTO NUEVO,55,Similar,6,Mayor,0%,22%,78%,0%,31%,45%,47%,Lectura Crítica
268745000161,SIMACOTA,COLEGIO  LA LLANITA,49,Mayor,10,Similar,0%,67%,17%,17%,37%,55%,62%,Lectura Crítica
268745000099,SIMACOTA,COLEGIO MARIA AUXILIADORA,52,Similar,10,Similar,0%,56%,33%,11%,38%,50%,52%,Lectura Crítica
168745000141,SIMACOTA,COLEGIO INTEGRADO GENERAL PABLO ANTONIO OBANDO,53,Similar,7,Similar,0%,28%,68%,5%,35%,47%,53%,Lectura Crítica
268745000331,SIMACOTA,INSTITUCIÓN EDUCATIVA EL GUAMO,53,Similar,8,Similar,0%,37%,63%,0%,38%,50%,54%,Lectura Crítica
268745000129,SIMACOTA,CENTRO EDUCATIVO EL GUAYABAL,47,Mayor,10,Similar,17%,50%,33%,0%,51%,60%,55%,Lectura Crítica
26875500002,SOCORRO,COLEGIO ALBERTO SANTOS BUITRAGO,55,Similar,17,Menor,0%,46%,38%,15%,39%,54%,53%,Lectura Crítica
16875500036,SOCORRO,COLEGIO UNIVERSITARIO,60,Similar,10,Similar,1%,16%,55%,29%,25%,36%,42%,Lectura Crítica
168755000327,SOCORRO,COLEGIO AVELINA MORENO,56,Similar,9,Similar,1%,26%,61%,12%,31%,44%,51%,Lectura Crítica
268755000046,SOCORRO,COLEGIO GUILLERMO SUÁREZ DÍAZ,55,Similar,5,Mayor,0%,29%,71%,0%,29%,47%,52%,Lectura Crítica
368755000814,SOCORRO,COLEGIO JOSE A. MORALES                                                                             ,40,Mayor,0,Mayor,0%,100%,0%,0%,67%,80%,73%,Lectura Crítica
368755000849,SOCORRO,INSTITUTOTECNICO COMUNERO ITC ANTES INFORTEC,45,Mayor,7,Similar,6%,72%,22%,0%,53%,59%,63%,Lectura Crítica
468755000796,SOCORRO,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,40,Mayor,0,Mayor,0%,100%,0%,0%,67%,93%,64%,Lectura Crítica
168755000246,SOCORRO,INSTITUTO TECNICO INDUSTRIAL MONSEÑOR CARLOS ARDILA GARCIA,54,Similar,9,Similar,1%,35%,57%,7%,35%,48%,54%,Lectura Crítica
368755000865,SOCORRO,COLEGIO MILITAR GENERAL SANTANDER,56,Similar,12,Similar,7%,27%,53%,13%,27%,40%,47%,Lectura Crítica
368755000881,SOCORRO,INSTITUTO PEDAGOGICO DE COLOMBIA-INSPEDCOL,46,Mayor,3,Mayor,0%,100%,0%,0%,52%,55%,63%,Lectura Crítica
368755000636,SOCORRO,COLEGIO SIGLO XXI                                                                                   ,64,Similar,10,Similar,0%,4%,52%,44%,17%,30%,34%,Lectura Crítica
368755800021,SOCORRO,GIMNASIO MODERNO LATINO,56,Similar,7,Similar,0%,33%,67%,0%,42%,46%,35%,Lectura Crítica
268770000231,SUAITA,COLEGIO LUIS CARLOS GALAN SARMIENTO,56,Similar,9,Similar,0%,23%,63%,14%,31%,46%,49%,Lectura Crítica
168770000112,SUAITA,COLEGIO LUIS ALBERTO ACU¿A,52,Similar,9,Similar,0%,36%,57%,7%,39%,46%,55%,Lectura Crítica
168770000023,SUAITA,COLEGIO INTEGRADO LUCAS CABALLERO,55,Similar,9,Similar,3%,32%,51%,14%,35%,43%,50%,Lectura Crítica
26877000001,SUAITA,IINSTITUTO INTEGRADO DE ENSE¿ANZA MEDIA COMERCIAL SAN JOSE,54,Similar,9,Similar,0%,50%,33%,17%,37%,50%,48%,Lectura Crítica
268773001068,SUCRE,COLEGIO INTEGRADO LA GRANJA,58,Similar,8,Similar,0%,27%,53%,20%,29%,40%,40%,Lectura Crítica
168773000016,SUCRE,COLEGIO SERGIO ARIZA,51,Similar,10,Similar,9%,43%,39%,9%,44%,50%,55%,Lectura Crítica
268773000924,SUCRE,COLEGIO GRAN MARISCAL DE AYACUCHO,52,Similar,6,Mayor,0%,44%,56%,0%,37%,56%,52%,Lectura Crítica
268773001041,SUCRE,COLEGIO BERNORAMA,49,Mayor,9,Similar,0%,50%,50%,0%,48%,46%,62%,Lectura Crítica
268773000738,SUCRE,INSTITUCION EDUCATIVA EL PORVENIR,49,Mayor,8,Similar,0%,67%,33%,0%,51%,57%,60%,Lectura Crítica
268773000118,SUCRE,INSTITUCION EDUCATIVA ARALES,45,Mayor,6,Mayor,0%,71%,29%,0%,50%,62%,70%,Lectura Crítica
268780000247,SURATÁ,INSTITUTO SAN ISIDRO DE CACHIRI,54,Similar,10,Similar,0%,25%,75%,0%,46%,47%,51%,Lectura Crítica
268780000727,SURATÁ,COLEGIO FRANCISCO SAN JUAN,50,Similar,9,Similar,6%,38%,56%,0%,41%,55%,59%,Lectura Crítica
168780000013,SURATÁ,COLEGIO INTEGRADO CAMACHO CARREÑO,55,Similar,9,Similar,0%,35%,52%,13%,31%,47%,46%,Lectura Crítica
268820000393,TONA,COLEGIO LUZ DE LA ESPERANZA,52,Similar,9,Similar,0%,43%,50%,7%,39%,47%,54%,Lectura Crítica
168820000011,TONA,COLEGIO INTEGRADO RAFAEL URIBE URIBE,55,Similar,10,Similar,4%,25%,54%,17%,34%,44%,50%,Lectura Crítica
268855000116,VALLE DE SAN JOSÉ,INSTITUCION EDUCATIVA  EL MORRO,52,Similar,7,Similar,0%,46%,54%,0%,47%,47%,56%,Lectura Crítica
168855000154,VALLE DE SAN JOSÉ,CONCENTRACION DE DESARROLLO RURAL,54,Similar,8,Similar,0%,37%,53%,11%,32%,49%,51%,Lectura Crítica
268855000094,VALLE DE SAN JOSÉ,INSTITUCION EDUCATIVA EL CERRO,48,Mayor,8,Similar,4%,64%,28%,4%,49%,56%,55%,Lectura Crítica
368855000277,VALLE DE SAN JOSÉ,I.E. SAN JOSE DEL VALLE,57,Similar,6,Mayor,0%,17%,83%,0%,32%,42%,48%,Lectura Crítica
168861000794,VÉLEZ,COLEGIO UNIVERSITARIO,56,Similar,9,Similar,2%,25%,54%,19%,33%,44%,46%,Lectura Crítica
268861000012,VÉLEZ,INSTITUTO AGRICOLA  DE ALTO JORDAN,55,Similar,9,Similar,0%,31%,62%,7%,34%,48%,47%,Lectura Crítica
368861000025,VÉLEZ,COLEGIO ISABEL VALBUENA CIFUENTES,54,Similar,9,Similar,1%,36%,48%,15%,35%,45%,51%,Lectura Crítica
268385000963,VÉLEZ,INSTITUCION EDUCATIVA CAÑO BONITO,49,Mayor,12,Similar,10%,50%,30%,10%,44%,52%,61%,Lectura Crítica
26886100042,VÉLEZ,INSTITUCION EDUCATIVA EL GAITAL,50,Similar,6,Mayor,0%,33%,67%,0%,47%,54%,60%,Lectura Crítica
168867000087,VETAS,COLEGIO SAN JUAN NEPOMUCENO,57,Similar,10,Similar,0%,33%,42%,25%,34%,43%,45%,Lectura Crítica
368872000051,VILLANUEVA,COLEGIO ELISEO PINILLA RUEDA,57,Similar,9,Similar,0%,24%,54%,22%,28%,43%,46%,Lectura Crítica
468872000255,VILLANUEVA,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,63,Similar,0,Mayor,0%,0%,100%,0%,0%,31%,50%,Lectura Crítica
168895000599,ZAPATOCA,INSTITUTO TECNICO SANTO TOMAS ,55,Similar,8,Similar,0%,26%,62%,12%,34%,45%,47%,Lectura Crítica
368895000679,ZAPATOCA,COLEGIO SAGRADO CORAZÓN DE JESÚS,61,Similar,6,Mayor,0%,9%,68%,23%,23%,33%,39%,Lectura Crítica
268895000364,ZAPATOCA,INSTITUCION EDUCATIVA LA PLAZUELA,49,Mayor,3,Mayor,0%,67%,33%,0%,48%,61%,54%,Lectura Crítica
168081000571,BARRANCABERMEJA,INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR INDUSTRIAL,57,Similar,9,Similar,1%,23%,55%,21%,31%,42%,43%,Lectura Crítica
168081003333,BARRANCABERMEJA,INSTITUCION EDUCATIVA CIUDADELA DEL MAGDALENA MEDIO,51,Similar,9,Similar,3%,48%,44%,5%,42%,54%,56%,Lectura Crítica
368081003201,BARRANCABERMEJA,LIC NUEVA GENERACION                                                                                ,66,Menor,6,Mayor,0%,0%,44%,56%,19%,21%,27%,Lectura Crítica
168081000351,BARRANCABERMEJA,INSTITUCION EDUCATIVA REAL DE MARES,55,Similar,9,Similar,1%,27%,59%,12%,35%,43%,49%,Lectura Crítica
168081000407,BARRANCABERMEJA,INSTITUCION EDUCATIVA JOSE ANTONIO GALAN,60,Similar,9,Similar,1%,11%,70%,18%,29%,37%,39%,Lectura Crítica
168081000415,BARRANCABERMEJA,INSTITUCION EDUCATIVA JONH  F KENNEDY,53,Similar,9,Similar,5%,29%,58%,8%,38%,50%,49%,Lectura Crítica
26808100122,BARRANCABERMEJA,INSTITUCION EDUCATIVA BLANCA DURAN DE PADILLA,52,Similar,10,Similar,5%,39%,48%,7%,41%,52%,56%,Lectura Crítica
368081000023,BARRANCABERMEJA,INST ANTONIO NARIÑO                                                                                 ,71,Menor,5,Mayor,0%,0%,12%,88%,14%,16%,16%,Lectura Crítica
368081001607,BARRANCABERMEJA,COL MIGUEL ANTONIO CARO                                                                             ,57,Similar,9,Similar,0%,22%,63%,15%,30%,43%,45%,Lectura Crítica
368081002867,BARRANCABERMEJA,COL YARIGUIES                                                                                       ,59,Similar,6,Mayor,0%,17%,83%,0%,38%,39%,35%,Lectura Crítica
468081000605,BARRANCABERMEJA,COL LUIS LOPEZ DE MESA                                                                              ,70,Menor,9,Similar,0%,3%,19%,77%,18%,16%,20%,Lectura Crítica
368081000066,BARRANCABERMEJA,COL SANTA TERESITA                                                                                  ,63,Similar,9,Similar,0%,7%,33%,60%,22%,29%,35%,Lectura Crítica
368081001739,BARRANCABERMEJA,PSICOPEDAG BARRANCABERMEJA,57,Similar,8,Similar,0%,20%,70%,10%,33%,40%,44%,Lectura Crítica
168081003261,BARRANCABERMEJA,INSTITUCION EDUCATIVA  EL  CASTILLO,60,Similar,9,Similar,1%,11%,65%,23%,26%,38%,39%,Lectura Crítica
168081000598,BARRANCABERMEJA,INSTITUCION EDUCATIVA INSTITUTO TECNICO SUPERIOR DE COMERCIO,51,Similar,9,Similar,4%,44%,45%,7%,41%,54%,55%,Lectura Crítica
368081000937,BARRANCABERMEJA,COL EL ROSARIO                                                                                      ,70,Menor,7,Similar,0%,0%,29%,71%,13%,19%,21%,Lectura Crítica
368081003146,BARRANCABERMEJA,UNID PEDAGOGICA BILINGÜE PIERRE DE FERMAT,62,Similar,8,Similar,0%,8%,50%,42%,26%,29%,33%,Lectura Crítica
16808100044,BARRANCABERMEJA,INSTITUCION EDUCATIVA INSTITUTO TECNICO EN COMUNICACION BARRANCABERMEJA,50,Similar,11,Similar,8%,39%,46%,7%,45%,53%,54%,Lectura Crítica
368081000031,BARRANCABERMEJA,COL SAGRADO CORAZON DE JESUS HERMANAS BETHLEMITAS,64,Similar,8,Similar,0%,8%,42%,50%,20%,27%,32%,Lectura Crítica
168081001471,BARRANCABERMEJA,INSTITUCION EDUCATIVA VEINTISEIS DE MARZO,51,Similar,8,Similar,3%,38%,58%,1%,40%,56%,57%,Lectura Crítica
368081001062,BARRANCABERMEJA,INST EDUCATIVA INFANTAS                                                                             ,64,Similar,7,Similar,0%,3%,51%,46%,22%,26%,31%,Lectura Crítica
268081000703,BARRANCABERMEJA,INSTITUCION EDUCATIVA SAN MARCOS EL LLANITO ,47,Mayor,7,Similar,5%,63%,32%,0%,48%,60%,64%,Lectura Crítica
368081000619,BARRANCABERMEJA,SEMINARIO SAN PEDRO CLAVER,62,Similar,6,Mayor,0%,5%,70%,25%,22%,33%,36%,Lectura Crítica
168081000831,BARRANCABERMEJA,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR CRISTO REY,61,Similar,8,Similar,0%,12%,53%,35%,25%,34%,36%,Lectura Crítica
368081000074,BARRANCABERMEJA,COL DE LAS AMERICAS                                                                                 ,63,Similar,9,Similar,0%,7%,62%,31%,25%,32%,32%,Lectura Crítica
168081000873,BARRANCABERMEJA,INSTITUCION EDUCATIVA DIEGO HERNANDEZ DE GALLEGO,49,Mayor,10,Similar,9%,50%,37%,4%,45%,56%,57%,Lectura Crítica
168081001306,BARRANCABERMEJA,INSTITUCION EDUCTIVA MPAL CAMILO TORRES RESTREPO,56,Similar,9,Similar,2%,26%,55%,17%,32%,41%,47%,Lectura Crítica
168081003732,BARRANCABERMEJA,INSTITUCION EDUCATIVA CASD JOSE PRUDENCIO PADILLA ,58,Similar,9,Similar,0%,25%,54%,21%,31%,41%,43%,Lectura Crítica
368081001798,BARRANCABERMEJA,COLEGIO DIVINO NIÑO JESUS,57,Similar,10,Similar,0%,24%,52%,24%,34%,38%,42%,Lectura Crítica
268081002811,BARRANCABERMEJA,INSTITUCION EDUCATIVA AGROPECUARIO LA FORTUNA,51,Similar,11,Similar,7%,45%,41%,7%,41%,50%,56%,Lectura Crítica
268081001807,BARRANCABERMEJA,INSTITUCION EDUCTIVA SAN RAFAEL DE CHUCURI,46,Mayor,6,Mayor,0%,78%,22%,0%,43%,63%,66%,Lectura Crítica
368081003669,BARRANCABERMEJA,CECOVE,46,Mayor,7,Similar,0%,67%,33%,0%,46%,68%,66%,Lectura Crítica
368081002361,BARRANCABERMEJA,LIC BILINGÜE RODOLFO R. LLINAS,70,Menor,8,Similar,0%,0%,25%,75%,16%,21%,18%,Lectura Crítica
368081002794,BARRANCABERMEJA,COL BILINGÜE CHESTER PALMER,60,Similar,9,Similar,0%,18%,36%,45%,26%,37%,37%,Lectura Crítica
26808100069,BARRANCABERMEJA,INSTITUCION EDUCATIVA LOS LAURELES,50,Similar,7,Similar,0%,50%,50%,0%,46%,56%,57%,Lectura Crítica
268081001858,BARRANCABERMEJA,INSTITUCION EDUCATIVA PUEBLO REGAO,44,Mayor,8,Similar,16%,53%,32%,0%,54%,66%,68%,Lectura Crítica
168081800004,BARRANCABERMEJA,INSTITUCION EDUCATIVA MEGACOLEGIO JUAN FRANCISCO SARASTI JARAMILLO,48,Mayor,9,Similar,10%,45%,43%,2%,48%,56%,61%,Lectura Crítica
368276002144,FLORIDABLANCA,GIMNASIO NUEVA INGLATERRA,65,Menor,18,Menor,0%,0%,50%,50%,28%,30%,29%,Lectura Crítica
168276001904,FLORIDABLANCA,COLEGIO GONZALO JIMENEZ NAVAS,55,Similar,9,Similar,1%,35%,53%,11%,35%,47%,49%,Lectura Crítica
16827600038,FLORIDABLANCA,INSTITUTO RAFAEL POMBO,60,Similar,7,Similar,0%,11%,66%,23%,27%,35%,41%,Lectura Crítica
168276001882,FLORIDABLANCA,COLEGIO TECNICO MICROEMPRESARIAL EL CARMEN,59,Similar,9,Similar,0%,17%,61%,22%,25%,39%,44%,Lectura Crítica
368276000028,FLORIDABLANCA,COL. NUESTRA SEÑORA DEL ROSARIO,66,Menor,9,Similar,1%,1%,41%,57%,18%,25%,28%,Lectura Crítica
16827600072,FLORIDABLANCA,COL TEC VICENTE AZUERO,56,Similar,9,Similar,2%,24%,57%,17%,33%,44%,44%,Lectura Crítica
168276001394,FLORIDABLANCA,INST INTEGD SAN BERNARDO,57,Similar,9,Similar,0%,32%,51%,17%,30%,42%,48%,Lectura Crítica
36800100287,FLORIDABLANCA,COLEGIO SAN PATRICIO,58,Similar,7,Similar,0%,20%,65%,15%,30%,41%,45%,Lectura Crítica
168276000151,FLORIDABLANCA,INST JOSE ANTONIO GALAN,59,Similar,9,Similar,3%,14%,57%,27%,27%,37%,40%,Lectura Crítica
368001005771,FLORIDABLANCA,GIMN SAN DIEGO,71,Menor,7,Similar,0%,0%,20%,80%,17%,20%,13%,Lectura Crítica
368276000036,FLORIDABLANCA,COL AGUSTINIANO,65,Menor,9,Similar,0%,7%,42%,51%,20%,26%,31%,Lectura Crítica
368276000303,FLORIDABLANCA,COL REINA DE LA PAZ,64,Similar,8,Similar,0%,3%,52%,45%,19%,30%,31%,Lectura Crítica
368276001555,FLORIDABLANCA,COL INTEGD SAN JOSE,56,Similar,10,Similar,11%,5%,79%,5%,37%,43%,40%,Lectura Crítica
368276001563,FLORIDABLANCA,COL SANTA ISABEL DE HUNGRIA,59,Similar,9,Similar,1%,16%,54%,29%,26%,37%,41%,Lectura Crítica
168276001912,FLORIDABLANCA,COLEGIO METROPOLITANO DEL SUR,55,Similar,9,Similar,2%,32%,55%,11%,32%,45%,50%,Lectura Crítica
368001005861,FLORIDABLANCA,GLENN DOMAN ESCUELA PRECOZ,65,Menor,7,Similar,0%,0%,64%,36%,19%,31%,28%,Lectura Crítica
268276000201,FLORIDABLANCA,COLEGIO ECOLOGICO DE FLORIDABLANCA,54,Similar,9,Similar,6%,24%,59%,12%,37%,42%,53%,Lectura Crítica
16827600105,FLORIDABLANCA,INSTITUTO GABRIEL GARCIA MARQUEZ,56,Similar,8,Similar,2%,26%,60%,12%,31%,46%,45%,Lectura Crítica
16827600007,FLORIDABLANCA,INSTITUTO EMPRESARIAL GABRIELA MISTRAL,62,Similar,8,Similar,0%,8%,62%,30%,23%,34%,38%,Lectura Crítica
26827600004,FLORIDABLANCA,INSTITUTO AGROEPCUARIO GUSTAVO DUARTE ALEMAN,57,Similar,11,Similar,0%,33%,48%,19%,35%,39%,40%,Lectura Crítica
168276001891,FLORIDABLANCA,COLEGIO ISIDRO CABALLERO DELGADO,60,Similar,9,Similar,0%,15%,59%,25%,25%,36%,41%,Lectura Crítica
368276002217,FLORIDABLANCA,COL CAMPESTRE GOYAVIER,65,Menor,9,Similar,0%,6%,44%,50%,19%,30%,29%,Lectura Crítica
368001002411,FLORIDABLANCA,FUND COL UIS,69,Menor,6,Mayor,0%,0%,27%,73%,15%,21%,20%,Lectura Crítica
368276001296,FLORIDABLANCA,INST SANTA TERESITA,66,Menor,8,Similar,0%,6%,38%,56%,17%,26%,27%,Lectura Crítica
168276000134,FLORIDABLANCA,INSTITUTO TECNICO LA CUMBRE,56,Similar,11,Similar,1%,24%,62%,14%,31%,45%,44%,Lectura Crítica
16827600041,FLORIDABLANCA,COLEGIO TECNICO INDUSTRIAL JOSE ELIAS PUYANA,61,Similar,9,Similar,0%,11%,54%,35%,25%,34%,36%,Lectura Crítica
168276000096,FLORIDABLANCA,INST MADRE DEL BUEN CONSEJO,59,Similar,9,Similar,0%,15%,58%,28%,26%,39%,40%,Lectura Crítica
368276001504,FLORIDABLANCA,COL TEC COMERCIAL YAREGUI,56,Similar,8,Similar,0%,17%,67%,17%,30%,42%,48%,Lectura Crítica
368276002659,FLORIDABLANCA,CENT EDUCATIVO INTEGRAL COLOMBIANO,51,Similar,5,Mayor,0%,58%,42%,0%,43%,53%,56%,Lectura Crítica
368276002136,FLORIDABLANCA,COLEGIO PARROQUIAL SANTA LUCIA,56,Similar,11,Similar,10%,20%,50%,20%,30%,49%,48%,Lectura Crítica
368276005984,FLORIDABLANCA,COL. CAMP. NUEVO FRANCIS,65,Menor,5,Mayor,0%,0%,67%,33%,20%,28%,24%,Lectura Crítica
168276002404,FLORIDABLANCA,INSTITUTO COMUNITARIO MINCA,55,Similar,9,Similar,1%,30%,56%,13%,36%,44%,49%,Lectura Crítica
368276001474,FLORIDABLANCA,COL  SEMILLERO DOS MIL,60,Similar,8,Similar,0%,14%,57%,29%,25%,38%,40%,Lectura Crítica
368276001482,FLORIDABLANCA,COLEGIO ANDALUCIA,61,Similar,10,Similar,0%,20%,40%,40%,33%,34%,35%,Lectura Crítica
368276001547,FLORIDABLANCA,CENT. EDUC.CAJASAN LAGOS,65,Menor,9,Similar,0%,4%,47%,49%,23%,29%,29%,Lectura Crítica
3682760029,FLORIDABLANCA,COLEGIO PEDAGOGICO CAMPESTRE FLORIDABLANCA,62,Similar,8,Similar,0%,9%,48%,43%,22%,35%,35%,Lectura Crítica
368276001725,FLORIDABLANCA,GIMN COLOMBIANITOS DEL MAÑANA,62,Similar,8,Similar,0%,5%,57%,38%,23%,33%,36%,Lectura Crítica
468276800037,FLORIDABLANCA,COLEGIO GIMNASIO ALDEBARAN,59,Similar,11,Similar,0%,14%,57%,29%,36%,37%,40%,Lectura Crítica
168307001575,GIRÓN,COLEGIO FACUNDO NAVAS MANTILLA,53,Similar,10,Similar,1%,39%,50%,10%,39%,50%,52%,Lectura Crítica
16830700026,GIRÓN,COLEGIO NIEVES CORTES PICON ,54,Similar,9,Similar,1%,36%,54%,9%,37%,45%,51%,Lectura Crítica
26830700054,GIRÓN,COLEGIO INTEGRADO LLANO GRANDE,53,Similar,8,Similar,0%,40%,55%,5%,36%,50%,58%,Lectura Crítica
368307000714,GIRÓN,COLEGIO NIÑO JESUS DE PRAGA                                                                         ,63,Similar,9,Similar,0%,10%,47%,43%,21%,31%,34%,Lectura Crítica
168307000839,GIRÓN,COLEGIO JUAN CRISTOBAL  MARTINEZ,57,Similar,9,Similar,1%,26%,58%,16%,31%,42%,46%,Lectura Crítica
168307000359,GIRÓN,INSTITUTO INTEGRADO FRANCISCO SERRANO MUÑOZ,58,Similar,10,Similar,1%,25%,49%,25%,33%,39%,41%,Lectura Crítica
268307000272,GIRÓN,COLEGIO SAN JOSÉ DE MOTOSO,58,Similar,9,Similar,0%,27%,64%,9%,30%,36%,48%,Lectura Crítica
268307001902,GIRÓN,I.E. COLEGIO MARIO MORALES DELGADO,51,Similar,8,Similar,0%,47%,47%,6%,41%,52%,57%,Lectura Crítica
268307000213,GIRÓN,INSTITUTO MIGUEL SANCHEZ HINESTROZA,57,Similar,8,Similar,0%,23%,59%,18%,34%,39%,47%,Lectura Crítica
368307001443,GIRÓN,COLEGIO SAN LUIS GONZAGA,61,Similar,9,Similar,0%,15%,58%,28%,28%,35%,34%,Lectura Crítica
368307000749,GIRÓN,LICEO SEÑOR DE LOS MILAGROS,65,Menor,8,Similar,0%,12%,32%,56%,18%,29%,28%,Lectura Crítica
168307000537,GIRÓN,COLEGIO SAN JUAN DE GIRON,58,Similar,8,Similar,1%,23%,61%,16%,31%,40%,44%,Lectura Crítica
368307001257,GIRÓN,COLEGIO SAN JUAN BOSCO                                                                              ,59,Similar,9,Similar,0%,22%,39%,39%,31%,40%,40%,Lectura Crítica
368307001842,GIRÓN,INSTITUCION EDUCATIVA GIMNASIO PIAGETANO,68,Menor,7,Similar,0%,0%,43%,57%,20%,21%,23%,Lectura Crítica
168307001061,GIRÓN,COLEGIO LUIS CARLOS GALÁN SARMIENTO,57,Similar,10,Similar,2%,21%,61%,16%,33%,43%,46%,Lectura Crítica
168307001002,GIRÓN,COLEGIO ROBERTO GARCIA PEÑA,54,Similar,10,Similar,4%,32%,51%,14%,37%,49%,49%,Lectura Crítica
368307000307,GIRÓN,COLEGIO PABLO VI                                                                                    ,58,Similar,10,Similar,7%,13%,47%,33%,31%,45%,40%,Lectura Crítica
268307000035,GIRÓN,COLEGIO ANGULO,53,Similar,9,Similar,3%,44%,42%,11%,40%,50%,50%,Lectura Crítica
26830700037,GIRÓN,COLEGIO  AGUADA DE CEFERINO,50,Similar,6,Mayor,0%,46%,54%,0%,41%,54%,54%,Lectura Crítica
26830700023,GIRÓN,INSTITUCION EDUCATIVA COLEGIO MARTA,54,Similar,9,Similar,0%,50%,33%,17%,36%,47%,51%,Lectura Crítica
168307001647,GIRÓN,COLEGIO DIANA TURBAY QUINTERO,56,Similar,12,Similar,0%,33%,37%,30%,37%,40%,45%,Lectura Crítica
168307001266,GIRÓN,INSTITUCION EDUCATIVA COLEGIO PORTAL CAMPESTRE NORTE,54,Similar,9,Similar,1%,34%,57%,7%,38%,49%,51%,Lectura Crítica
168307000251,GIRÓN,INSTITUCION EDUCATIVA COLEGIO SANTA CRUZ,64,Similar,7,Similar,0%,3%,54%,43%,21%,29%,32%,Lectura Crítica
168307001053,GIRÓN,INSTITUCION EDUCATIVA COLEGIO VILLAS DE SAN JUAN,58,Similar,7,Similar,0%,11%,68%,21%,25%,41%,45%,Lectura Crítica
168307800011,GIRÓN,INSTITUCION EDUCATIVA COLEGIO NUESTRA SEÑORA DE BELEN,57,Similar,9,Similar,2%,21%,59%,17%,32%,42%,44%,Lectura Crítica
168307800029,GIRÓN,INSTITUCION EDUCATIVA COLEGIO GABRIEL GARCIA MARQUEZ DE GIRON,57,Similar,8,Similar,0%,20%,70%,10%,32%,40%,44%,Lectura Crítica
16854700114,PIEDECUESTA,COLEGIO HUMBERTO GOMEZ NIGRINIS,59,Similar,9,Similar,0%,18%,60%,22%,28%,39%,41%,Lectura Crítica
268547000156,PIEDECUESTA,INSTITUCION EDUCATIVA LA VEGA,51,Similar,8,Similar,0%,58%,33%,8%,42%,46%,58%,Lectura Crítica
468547002034,PIEDECUESTA,COLEGIO ARTISTICO MUSICAL PENTAGRAMA,63,Similar,6,Mayor,0%,0%,75%,25%,26%,37%,26%,Lectura Crítica
468547002051,PIEDECUESTA,ASPAEN GIMNASIO CANTILLANA,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,N.D.,Lectura Crítica
168547001409,PIEDECUESTA,COLEGIO VICTOR FELIX GOMEZ NOVA,54,Similar,9,Similar,1%,34%,53%,12%,36%,46%,51%,Lectura Crítica
26854700092,PIEDECUESTA,INSTITUCION EDUCATIVALOS CUROS,54,Similar,8,Similar,0%,34%,59%,7%,32%,53%,52%,Lectura Crítica
168547000071,PIEDECUESTA,INSTITUTO LUIS CARLOS GALAN SARMIENTO DEL SUR,54,Similar,9,Similar,1%,35%,53%,10%,38%,48%,51%,Lectura Crítica
268547001497,PIEDECUESTA,INSTITUTO VALLE DEL RIO DE ORO,58,Similar,8,Similar,3%,19%,63%,16%,31%,40%,42%,Lectura Crítica
168547001204,PIEDECUESTA,COLEGIO    CABECERA DEL LLANO,56,Similar,9,Similar,0%,30%,55%,16%,35%,44%,46%,Lectura Crítica
168547000551,PIEDECUESTA,COLEGIO BALBINO GARCIA,54,Similar,9,Similar,1%,36%,47%,16%,37%,47%,49%,Lectura Crítica
368547002021,PIEDECUESTA,GIMNASIO JAIBANA,72,Menor,7,Similar,0%,0%,13%,87%,10%,19%,18%,Lectura Crítica
368547001017,PIEDECUESTA,COLEGIO JOSE IGNACIO ZABALA,56,Similar,12,Similar,0%,33%,50%,17%,33%,49%,52%,Lectura Crítica
